duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_count
236026,0,0.387,0.953,0,-9.177,1,0.158,0.00155,0.000117,0.859,0.167,101.749,4,1
162663,0,0.823,0.544,5,-10.077,1,0.0358,0.389,0.165,0.108,0.826,121.968,4,1
231066,0,0.747,0.751,10,-12.122,0,0.0839,0.151,0.86,0.0567,0.96,167.041,4,1
256040,0,0.484,0.944,9,-5.446,1,0.044,0.00665,0.905,0.442,0.418,89.041,4,1
135497,1,0.781,0.553,0,-4.277,1,0.0735,0.201,0.000233,0.383,0.308,121.968,4,1
210773,0,0.476,0.861,8,-5.145,1,0.0312,0.00673,2.02e-06,0.445,0.478,150.13,4,1
173871,0,0.505,0.62,2,-8.328,1,0.167,0.505,0.0,0.0734,0.547,130.637,5,1
191013,0,0.664,0.569,0,-6.122,1,0.153,0.675,0.0,0.0585,0.88,120.409,4,2
213060,0,0.651,0.82,0,-4.642,1,0.0316,0.321,0.0,0.0921,0.718,153.958,4,1
290616,0,0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,4,1
295120,0,0.6,0.893,6,-5.212,1,0.051,0.000472,0.86,0.103,0.0915,140.077,4,1
193533,0,0.68,0.825,8,-4.296,1,0.0702,0.00173,0.000122,0.27,0.784,117.987,4,1
227384,0,0.565,0.768,0,-6.673,1,0.15,0.512,0.0,0.181,0.948,93.582,4,1
90734,0,0.174,0.9,9,-4.621,0,0.07,1.92e-06,0.94,0.17,0.249,153.747,4,1
124093,0,0.285,0.136,0,-20.05,1,0.036,0.991,0.851,0.106,0.153,86.057,4,1
187016,0,0.474,0.308,10,-9.411,0,0.0573,0.762,0.0,0.111,0.418,93.343,4,2
163500,0,0.825,0.42,11,-14.702,1,0.0516,0.326,0.0,0.151,0.781,119.953,4,1
261013,0,0.67,0.874,8,-5.221,1,0.0305,0.00231,1.72e-05,0.3,0.789,130.041,4,1
170807,1,0.732,0.956,2,-2.775,1,0.0708,0.017,6.99e-06,0.357,0.375,145.103,4,3
211428,0,0.56,0.982,2,-1.614,1,0.21,0.0226,0.000463,0.431,0.115,105.088,4,1
229090,0,0.773,0.944,3,-3.973,1,0.265,0.0129,0.000449,0.0483,0.734,110.027,4,1
188733,0,0.804,0.745,4,-5.805,0,0.0744,0.112,0.0,0.0925,0.512,95.024,4,2
215133,0,0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,4,1
278440,0,0.415,0.533,0,-8.445,1,0.0308,0.0037,0.000732,0.176,0.126,138.929,4,1
93103,0,0.696,0.449,1,-10.647,1,0.154,0.872,0.00635,0.124,0.289,173.809,4,1
292853,0,0.608,0.644,5,-5.588,1,0.0314,0.156,0.0,0.124,0.431,99.005,4,1
169680,0,0.461,0.663,0,-9.278,1,0.0869,0.39,0.0,0.422,0.769,135.35,4,1
73973,0,0.358,0.0471,5,-32.506,1,0.0457,0.99,0.926,0.0991,0.208,76.774,4,2
215079,0,0.529,0.979,11,-7.062,1,0.0887,0.147,0.811,0.119,0.088,110.018,4,1
321040,0,0.425,0.852,11,-5.607,1,0.046,0.0175,0.306,0.0935,0.512,101.968,4,1
183040,0,0.848,0.491,7,-4.458,1,0.383,0.82,0.0,0.352,0.891,118.069,4,3
185040,0,0.488,0.305,9,-14.432,1,0.0282,0.603,0.000496,0.133,0.369,79.097,4,1
217986,0,0.682,0.838,7,-5.124,1,0.0861,0.377,0.000414,0.12,0.461,141.992,4,1
84090,0,0.803,0.394,11,-11.367,0,0.0622,0.798,0.859,0.15,0.759,132.001,4,1
188976,0,0.754,0.962,4,-5.544,0,0.201,0.228,0.0778,0.391,0.348,126.99,4,1
191640,0,0.69,0.443,10,-8.854,0,0.0264,0.158,0.0,0.0793,0.472,98.981,4,1
276360,0,0.104,0.44,3,-8.321,1,0.0414,0.987,0.906,0.103,0.182,72.935,4,4
213000,1,0.498,0.946,2,-4.792,1,0.0602,0.000121,2.53e-05,0.359,0.31,106.276,4,1
163960,0,0.495,0.22,5,-11.16,1,0.0355,0.847,1.4e-06,0.0957,0.345,126.618,4,1
302693,0,0.899,0.459,6,-15.557,0,0.0366,0.322,0.00406,0.165,0.962,115.09,4,1
223755,0,0.549,0.577,0,-5.673,1,0.213,0.151,0.0,0.0731,0.494,132.705,5,1
215113,0,0.703,0.327,9,-13.647,1,0.0359,0.867,0.314,0.1,0.274,132.006,4,1
86120,0,0.526,0.0168,9,-20.667,1,0.0406,0.948,9.37e-05,0.0924,0.21,93.927,4,1
275141,0,0.295,0.303,0,-16.783,1,0.0752,0.638,0.0229,0.349,0.073,149.942,3,2
253973,0,0.445,0.991,6,-4.52,1,0.152,1.12e-05,0.000805,0.0913,0.28,95.374,4,1
177945,0,0.539,0.757,7,-5.461,0,0.0401,0.421,0.0,0.0908,0.398,145.955,4,3
157360,0,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,1
245013,0,0.316,0.244,3,-11.701,1,0.0289,0.808,0.0,0.091,0.0869,96.155,4,1
167760,0,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,4,1
745386,0,0.825,0.837,10,-6.752,0,0.0989,0.315,0.00014,0.0604,0.495,123.02,4,1
169973,0,0.666,0.252,2,-17.614,1,0.0264,0.548,0.0221,0.113,0.547,94.111,4,1
191098,0,0.616,0.691,9,-6.497,1,0.0621,0.156,0.0,0.177,0.207,124.957,4,2
406103,0,0.592,0.0833,0,-16.517,0,0.0835,0.946,0.0791,0.0941,0.205,143.243,4,1
229933,0,0.597,0.924,6,-4.415,0,0.0313,0.00929,1.02e-05,0.0405,0.684,141.012,4,1
187626,0,0.331,0.788,0,-6.829,0,0.237,0.841,0.0,0.165,0.324,81.791,5,2
140500,0,0.362,0.651,2,-10.797,0,0.319,0.718,0.4,0.321,0.189,180.341,3,1
350163,0,0.641,0.563,6,-10.532,1,0.0566,0.296,0.924,0.122,0.171,122.001,5,1
141146,0,0.675,0.775,7,-8.091,1,0.0701,0.0798,0.886,0.073,0.452,106.002,4,1
202093,1,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,4,2
190700,0,0.355,0.411,6,-7.117,1,0.0516,0.613,1.74e-06,0.149,0.401,159.981,3,1
316440,0,0.146,0.00241,1,-40.843,0,0.0434,0.995,0.945,0.113,0.0973,166.462,3,2
246440,0,0.589,0.604,4,-8.945,0,0.0339,0.457,0.891,0.0978,0.179,80.014,4,1
193800,0,0.519,0.697,9,-3.621,1,0.0294,0.118,0.0,0.0771,0.667,173.106,4,1
266133,0,0.294,0.675,0,-11.973,0,0.0342,0.873,0.925,0.0803,0.96,144.426,4,1
240293,0,0.165,0.522,6,-5.517,0,0.0325,0.645,0.024,0.119,0.0571,179.276,3,2
164533,0,0.519,0.881,6,-6.238,0,0.0763,0.157,0.0,0.793,0.807,152.967,4,2
272994,1,0.13,0.947,8,-5.888,1,0.095,2.45e-05,0.368,0.0453,0.334,60.631,4,1
216684,0,0.555,0.792,1,-4.581,1,0.0558,7.16e-05,2.95e-06,0.09,0.786,92.0,3,1
170375,0,0.641,0.293,2,-10.711,1,0.0291,0.836,0.0,0.217,0.373,129.849,4,1
194700,0,0.591,0.5,10,-7.858,0,0.0285,0.298,1.42e-05,0.106,0.178,99.993,4,2
165624,0,0.691,0.712,7,-5.381,0,0.0695,0.396,0.0,0.127,0.812,160.056,4,1
117512,0,0.424,0.873,0,-6.889,1,0.0537,0.163,1.37e-06,0.128,0.445,111.955,4,1
181466,1,0.644,0.554,3,-6.642,0,0.049,0.0803,0.0,0.098,0.53,120.024,4,1
235973,0,0.308,0.394,0,-11.238,1,0.0305,0.483,0.000866,0.0853,0.251,182.873,3,1
221973,0,0.644,0.885,1,-5.62,1,0.0573,0.0367,0.0137,0.0903,0.617,106.471,4,1
154520,0,0.74,0.894,11,-5.475,0,0.0829,0.304,4.99e-05,0.071,0.542,121.939,4,3
240840,0,0.931,0.63,0,-9.477,1,0.275,0.426,0.000856,0.0879,0.289,103.98,4,1
199001,0,0.425,0.328,0,-11.118,0,0.0249,0.461,0.000105,0.318,0.392,84.316,4,1
172440,0,0.613,0.46,9,-13.006,0,0.0316,0.31,0.0044,0.136,0.759,93.846,4,1
227586,0,0.72,0.681,3,-3.19,0,0.0491,0.0289,0.000147,0.216,0.558,145.046,4,2
231182,0,0.606,0.754,0,-11.617,1,0.327,0.166,0.263,0.132,0.305,123.459,4,1
240249,0,0.39,0.708,0,-8.577,0,0.0357,0.0062,0.0,0.106,0.258,77.482,4,1
136562,0,0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,4,1
244066,0,0.702,0.808,9,-6.272,1,0.137,0.0432,0.0,0.144,0.653,139.892,4,1
223975,1,0.844,0.389,7,-9.524,0,0.261,0.529,0.0,0.109,0.524,111.058,4,2
225120,0,0.151,0.437,4,-13.635,1,0.0468,0.979,0.0861,0.173,0.087,76.371,3,2
257720,0,0.572,0.835,2,-6.826,1,0.0516,0.337,0.0,0.082,0.468,150.014,4,1
141176,0,0.899,0.479,2,-10.432,1,0.272,0.0126,0.0,0.142,0.309,85.005,4,3
249132,0,0.637,0.91,7,-3.651,1,0.0589,0.624,0.0,0.115,0.87,168.029,4,1
258006,0,0.544,0.947,4,-3.707,0,0.0931,0.0103,0.0,0.221,0.373,113.943,4,1
276000,0,0.5,0.871,0,-3.924,1,0.0553,0.000565,0.114,0.327,0.357,87.509,4,2
148629,0,0.607,0.767,5,-6.069,0,0.0474,0.118,0.0,0.122,0.662,123.998,3,4
201405,0,0.734,0.833,5,-3.762,0,0.338,0.458,0.0,0.0802,0.941,94.072,4,2
210285,1,0.776,0.503,0,-5.732,0,0.237,0.874,0.0,0.112,0.473,110.134,4,1
188706,0,0.58,0.936,4,-11.539,0,0.0401,0.0828,0.78,0.299,0.62,142.018,4,1
208728,0,0.675,0.609,7,-5.027,0,0.0586,0.084,0.0,0.0957,0.378,120.039,4,1
166040,0,0.644,0.848,2,-5.385,1,0.0529,0.0358,0.0,0.0676,0.928,162.151,4,1
195378,0,0.45,0.943,8,-5.212,1,0.114,0.00954,0.136,0.121,0.323,143.018,4,4
131733,0,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,1
256040,0,0.5,0.731,1,-5.494,1,0.163,0.0179,0.000338,0.0864,0.542,121.989,4,2
216280,0,0.398,0.93,8,-3.408,0,0.0603,7.66e-05,1.55e-05,0.137,0.382,145.697,4,1
195121,0,0.678,0.475,11,-10.478,0,0.0322,0.155,0.533,0.167,0.358,123.016,4,1
242640,0,0.66,0.752,6,-5.839,1,0.0487,0.251,0.00398,0.322,0.934,159.684,4,1
75160,0,0.576,0.248,2,-19.584,0,0.0383,0.778,0.912,0.12,0.0383,119.092,3,1
230440,0,0.631,0.595,3,-4.722,1,0.0547,0.347,0.0,0.111,0.694,173.959,3,1
213946,0,0.32,0.515,2,-8.018,1,0.0412,0.373,1.74e-06,0.089,0.568,78.021,4,1
180937,0,0.647,0.681,11,-7.675,1,0.0588,0.598,0.0,0.149,0.759,160.067,4,4
149760,0,0.516,0.217,4,-18.26,0,0.0445,0.989,0.916,0.0761,0.461,146.844,4,2
183800,0,0.724,0.444,10,-4.903,1,0.0412,0.0121,0.0,0.123,0.739,129.962,4,1
240413,1,0.83,0.739,7,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,4,3
199674,0,0.694,0.893,0,-8.758,0,0.0444,0.108,0.97,0.136,0.269,137.933,4,1
249026,0,0.273,0.196,9,-7.528,0,0.0347,0.885,0.0,0.105,0.421,72.124,4,1
276520,0,0.634,0.555,8,-8.264,0,0.0244,0.433,0.349,0.148,0.516,104.988,4,2
131000,0,0.341,0.0945,8,-23.961,0,0.0482,0.996,0.936,0.106,0.224,65.224,4,1
149783,0,0.582,0.181,10,-11.294,0,0.0386,0.821,0.0,0.237,0.172,133.431,4,3
181800,0,0.624,0.296,0,-17.159,1,0.0585,0.93,0.108,0.128,0.854,100.481,4,1
213016,0,0.578,0.307,2,-11.479,1,0.032,0.871,2.72e-05,0.114,0.316,77.917,4,1
248760,0,0.406,0.446,5,-10.986,1,0.0272,0.345,3e-05,0.378,0.47,101.524,4,1
185373,0,0.192,0.05,2,-23.002,0,0.0433,0.96,0.551,0.175,0.144,68.149,4,2
157853,0,0.282,0.969,8,-4.347,1,0.0709,0.00011,0.678,0.087,0.155,184.998,4,1
88848,0,0.352,0.253,5,-19.563,1,0.0355,0.939,0.93,0.126,0.0819,140.762,5,1
215336,0,0.623,0.681,7,-3.49,1,0.0268,0.139,0.0,0.0946,0.453,121.98,4,3
234093,1,0.614,0.543,5,-7.178,1,0.374,0.00776,3.28e-05,0.383,0.485,178.422,4,1
199413,0,0.779,0.727,9,-5.175,1,0.0336,0.109,0.0,0.0657,0.727,119.935,4,1
309120,0,0.804,0.786,10,-3.837,0,0.0735,0.144,0.0,0.0928,0.575,91.992,4,3
265033,0,0.493,0.922,0,-2.875,0,0.0554,0.0146,0.000164,0.303,0.556,162.076,4,1
160698,0,0.368,0.156,2,-15.525,1,0.057,0.962,0.899,0.0772,0.402,70.275,4,2
183829,0,0.805,0.614,10,-9.072,1,0.201,0.0475,0.0,0.16,0.718,94.044,4,1
228133,0,0.257,0.412,1,-11.788,1,0.0287,0.361,8.68e-05,0.0702,0.858,152.126,4,1
350733,0,0.608,0.573,3,-8.458,0,0.0242,0.702,0.0243,0.132,0.299,99.586,4,11
143400,0,0.614,0.354,2,-8.838,1,0.0299,0.542,0.000592,0.124,0.842,117.484,4,3
157013,0,0.524,0.957,1,-7.133,0,0.0448,0.00484,4.56e-05,0.164,0.833,129.99,4,1
232546,0,0.302,0.735,4,-8.012,1,0.116,0.746,0.0,0.892,0.583,146.185,3,2
221374,0,0.727,0.255,6,-10.953,0,0.037,0.424,0.0,0.0885,0.629,125.743,4,1
292000,1,0.348,0.977,6,-7.28,1,0.941,0.898,0.000337,0.905,0.056,84.081,3,1
330533,0,0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515,4,1
240413,1,0.83,0.739,7,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,4,3
242096,0,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,3
486381,0,0.391,0.873,2,-7.378,1,0.0783,0.704,0.212,0.756,0.552,145.96,4,2
208293,0,0.45,0.914,6,-6.741,1,0.0647,0.0106,8.18e-05,0.101,0.336,124.42,4,1
240867,0,0.476,0.518,1,-8.1,1,0.0401,0.553,1.27e-06,0.111,0.179,96.155,4,1
211746,0,0.642,0.489,7,-6.534,1,0.0335,0.386,0.0,0.11,0.163,116.851,3,1
214071,0,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,4,2
167509,0,0.785,0.846,5,-6.5,0,0.0433,0.0832,0.803,0.118,0.334,128.03,4,2
201500,0,0.368,0.261,0,-19.773,1,0.0564,0.966,0.804,0.104,0.198,133.232,4,1
320733,0,0.367,0.299,4,-14.557,1,0.0597,0.941,0.00402,0.423,0.383,147.363,3,2
159130,1,0.735,0.501,11,-11.257,0,0.167,0.627,0.0013,0.104,0.551,92.031,4,1
108481,0,0.959,0.317,11,-18.153,0,0.197,0.649,0.00103,0.113,0.641,119.021,4,1
98995,0,0.785,0.3,11,-9.348,1,0.0709,0.779,6.83e-06,0.165,0.528,96.986,4,2
201700,0,0.534,0.714,6,-6.347,0,0.0629,0.00633,0.0,0.0879,0.415,125.99,4,2
216373,0,0.57,0.575,9,-7.032,1,0.0318,0.267,0.0,0.0823,0.421,135.903,4,1
98480,0,0.663,0.574,7,-5.976,0,0.0465,0.0992,5.17e-05,0.0948,0.909,175.541,3,1
253100,0,0.665,0.7,8,-6.781,1,0.0663,0.126,4.52e-06,0.116,0.861,172.0,4,2
175986,0,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,1
163373,0,0.688,0.725,2,-7.806,1,0.044,0.0195,7.63e-06,0.0726,0.225,104.006,4,3
207809,0,0.694,0.394,10,-10.218,1,0.0427,0.604,0.000663,0.0806,0.772,144.848,4,1
153653,0,0.439,0.989,1,-4.51,0,0.182,0.000335,0.006,0.347,0.0899,133.971,4,1
298600,0,0.356,0.904,2,-3.953,1,0.0624,0.000244,1.75e-06,0.359,0.38,162.397,4,1
130116,0,0.472,0.965,1,-2.9,1,0.101,0.103,0.0,0.835,0.83,176.062,4,1
248639,0,0.534,0.482,7,-9.554,1,0.0294,0.0702,0.0,0.112,0.238,128.012,4,1
169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,3
130813,0,0.552,0.416,4,-11.072,1,0.0317,0.888,0.000522,0.109,0.497,86.089,4,2
143693,0,0.694,0.306,2,-19.315,1,0.0353,0.171,0.0736,0.0866,0.521,95.989,4,1
165000,0,0.617,0.697,3,-9.744,1,0.054,0.813,0.531,0.331,0.901,165.557,4,1
295093,0,0.527,0.187,7,-13.868,1,0.0272,0.789,0.0,0.234,0.171,83.184,4,1
164173,0,0.713,0.236,1,-13.288,1,0.0373,0.886,0.0,0.091,0.647,139.75,3,1
193353,0,0.674,0.737,0,-4.523,1,0.0524,0.547,0.0,0.902,0.5,105.779,4,2
248978,0,0.643,0.798,7,-5.598,0,0.0355,0.367,0.0,0.128,0.872,171.852,4,1
445186,0,0.677,0.859,1,-4.306,1,0.0475,0.0162,0.816,0.0667,0.377,127.993,4,1
138200,0,0.606,0.372,7,-12.949,1,0.0718,0.42,0.0,0.0432,0.662,145.06,4,1
539520,0,0.88,0.477,0,-10.947,1,0.0732,0.00143,0.627,0.0922,0.209,125.017,4,1
224072,0,0.787,0.603,9,-4.781,1,0.034,0.435,0.0,0.101,0.743,106.984,4,2
758590,0,0.254,0.802,6,-4.468,1,0.107,0.0868,0.00313,0.0653,0.067,126.119,4,3
214000,0,0.698,0.939,9,-4.707,0,0.0542,0.000469,0.912,0.26,0.787,123.993,4,2
191120,0,0.43,0.994,8,-4.033,1,0.105,0.000126,0.0194,0.677,0.177,181.291,4,3
267000,0,0.567,0.952,6,-5.634,1,0.0465,0.000495,0.0451,0.338,0.497,105.957,4,1
204346,0,0.431,0.195,5,-13.207,1,0.0516,0.806,1.19e-06,0.0862,0.156,80.983,3,1
269880,0,0.436,0.888,5,-2.839,1,0.0945,0.0957,0.0,0.116,0.637,164.971,4,1
247704,0,0.699,0.878,2,-5.567,1,0.0824,0.00557,2.69e-05,0.285,0.391,148.063,4,1
243026,0,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,4,1
219692,0,0.564,0.391,5,-7.655,1,0.0311,0.478,0.0,0.127,0.101,130.03,4,2
261001,0,0.683,0.571,1,-7.721,1,0.0286,0.0335,0.0616,0.0957,0.29,120.044,4,1
279196,0,0.306,0.748,9,-5.419,1,0.0397,0.24,2.3e-05,0.151,0.489,61.737,4,1
201460,1,0.683,0.948,6,-3.181,1,0.101,0.124,0.0,0.399,0.603,135.007,4,2
647866,0,0.516,0.772,6,-5.634,0,0.0409,0.447,0.0,0.553,0.572,160.048,4,1
267960,0,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,4,1
249293,0,0.489,0.337,8,-12.972,1,0.112,0.301,0.0,0.13,0.276,179.599,4,1
224600,0,0.497,0.67,0,-5.974,0,0.0519,0.539,0.0,0.111,0.274,139.656,4,1
207200,0,0.762,0.702,0,-5.87,1,0.0432,0.0167,0.0,0.314,0.898,127.029,4,1
268507,0,0.36,0.334,5,-8.512,1,0.0306,0.858,2.1e-06,0.0951,0.137,130.637,4,1
200000,0,0.67,0.708,6,-7.064,0,0.0613,0.0764,0.0,0.0565,0.246,129.955,3,1
254200,0,0.396,0.781,0,-5.148,1,0.0377,0.00158,0.0,0.185,0.201,145.06,4,8
162897,0,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,1
142201,0,0.453,0.643,1,-9.842,1,0.0913,0.0855,0.000621,0.0891,0.318,91.992,4,1
189614,0,0.802,0.487,7,-9.176,0,0.036,0.188,0.0,0.107,0.533,94.033,4,1
168118,0,0.672,0.879,9,-3.693,1,0.114,0.629,4.09e-06,0.169,0.74,119.996,4,1
203600,0,0.583,0.888,11,-9.414,0,0.0349,0.191,4.58e-05,0.0936,0.706,93.206,4,1
145040,0,0.356,0.315,9,-11.919,1,0.0394,0.548,3.18e-06,0.451,0.466,181.595,3,2
193548,0,0.779,0.864,11,-6.659,0,0.0454,0.0224,0.0035,0.392,0.732,124.005,4,3
268853,0,0.625,0.334,7,-11.514,1,0.0361,0.844,0.00458,0.113,0.306,130.823,4,1
321400,0,0.447,0.382,5,-9.914,1,0.026,0.633,0.0,0.115,0.253,78.053,4,2
186986,0,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,4,1
119003,0,0.805,0.619,4,-7.224,1,0.0636,0.782,0.0,0.769,0.961,174.111,4,1
183750,0,0.674,0.778,1,-5.341,1,0.0356,0.00123,0.224,0.0955,0.13,128.042,4,3
144173,0,0.674,0.496,9,-8.936,1,0.038,0.826,0.0,0.0862,0.387,115.097,4,1
171092,0,0.81,0.604,7,-3.296,1,0.0904,0.316,0.0514,0.0944,0.646,102.937,4,1
251200,1,0.758,0.862,0,-6.573,1,0.0518,0.0193,0.38,0.406,0.371,149.992,4,2
125347,0,0.644,0.632,2,-5.927,0,0.0376,0.162,0.342,0.132,0.219,114.986,4,2
330773,0,0.615,0.419,11,-8.799,0,0.0396,0.0173,0.505,0.135,0.216,76.996,4,1
278377,0,0.555,0.596,0,-7.278,1,0.0298,0.665,1.05e-05,0.108,0.352,94.2,4,3
293733,0,0.56,0.241,4,-15.385,0,0.0314,0.593,0.195,0.122,0.341,79.537,4,1
143875,0,0.804,0.312,6,-10.21,0,0.286,0.907,0.939,0.165,0.634,108.093,4,1
299333,1,0.465,0.945,6,-3.47,1,0.152,0.000294,1.48e-06,0.215,0.48,172.064,4,1
150893,0,0.514,0.933,9,-5.549,1,0.0342,0.00798,0.0136,0.119,0.96,158.967,4,1
185493,0,0.745,0.845,0,-4.028,0,0.045,0.0826,3.31e-05,0.0577,0.783,122.053,4,1
180200,0,0.25,0.228,3,-14.186,1,0.0364,0.811,0.000166,0.199,0.198,90.001,4,1
131400,0,0.276,0.966,0,-4.028,1,0.101,7.28e-05,0.303,0.229,0.762,172.595,4,1
199226,0,0.49,0.362,5,-12.047,0,0.0382,0.762,1.14e-05,0.0671,0.292,108.866,4,1
164560,0,0.406,0.842,5,-2.897,0,0.0661,0.464,0.0487,0.472,0.799,166.499,4,1
162533,0,0.259,0.972,1,-8.255,1,0.193,1.26e-05,0.892,0.0918,0.365,106.5,4,1
308866,0,0.426,0.74,4,-7.328,0,0.0422,0.0975,0.00312,0.458,0.742,137.776,4,1
163999,0,0.72,0.172,0,-15.553,1,0.0492,0.93,0.924,0.074,0.109,121.921,4,2
147626,0,0.2,0.209,3,-12.772,1,0.0393,0.901,0.893,0.137,0.0398,76.491,4,1
264960,0,0.735,0.583,2,-8.648,1,0.0277,0.193,5.15e-06,0.183,0.941,107.741,4,1
124160,0,0.689,0.333,0,-12.134,0,0.0307,0.817,5.13e-06,0.285,0.471,115.835,4,1
208000,1,0.704,0.616,6,-7.042,0,0.0818,0.299,0.0,0.0856,0.161,89.974,4,3
184000,0,0.685,0.319,5,-14.189,1,0.0569,0.657,0.931,0.156,0.151,127.001,4,1
189724,0,0.529,0.669,0,-4.346,1,0.108,0.0121,0.0,0.157,0.548,170.059,4,2
248720,0,0.458,0.285,7,-8.94,1,0.0338,0.921,0.0,0.127,0.387,175.997,3,1
456981,0,0.319,0.229,2,-10.504,1,0.0324,0.888,0.000167,0.11,0.146,123.835,4,1
183866,0,0.698,0.745,4,-11.976,1,0.0329,0.0367,0.368,0.0748,0.854,135.699,4,1
200547,1,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,4,1
164761,0,0.697,0.766,7,-6.738,1,0.0501,0.0354,8.54e-06,0.103,0.564,125.908,4,2
211626,0,0.775,0.507,2,-9.289,0,0.165,0.0015,3.34e-06,0.0677,0.752,92.229,4,1
192917,0,0.315,0.958,2,-6.865,1,0.034,0.000118,0.145,0.167,0.791,144.752,4,1
107200,0,0.297,0.658,7,-4.754,1,0.0424,0.988,0.0524,0.191,0.507,109.872,4,1
305906,0,0.58,0.916,3,-4.357,0,0.0387,0.000295,0.0255,0.126,0.68,118.002,4,1
219906,0,0.815,0.815,7,-5.334,1,0.0431,0.721,0.0107,0.0407,0.883,100.057,4,1
230719,0,0.418,0.547,1,-4.932,1,0.0295,0.211,0.0443,0.188,0.13,131.983,4,1
166028,0,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4,2
95991,0,0.791,0.757,2,-8.509,1,0.283,0.0365,0.0,0.343,0.903,184.099,4,1
554573,0,0.1,0.804,7,-4.669,1,0.0768,6.84e-06,0.916,0.384,0.0954,82.211,4,1
304000,0,0.673,0.874,9,-7.17,1,0.085,0.00063,0.696,0.134,0.239,135.004,4,1
153442,0,0.733,0.682,6,-6.201,1,0.0907,0.101,2.14e-06,0.167,0.479,122.097,4,1
259581,0,0.654,0.71,2,-7.07,1,0.0243,0.00791,0.0217,0.18,0.471,111.011,4,1
277093,0,0.405,0.958,5,-5.668,0,0.0982,0.000324,0.000298,0.135,0.184,164.02,4,1
242011,1,0.377,0.723,7,-2.951,1,0.046,0.181,0.0,0.0815,0.167,84.139,4,2
156300,1,0.695,0.884,11,-1.953,0,0.172,0.106,0.0,0.134,0.803,100.088,4,2
188266,0,0.594,0.613,11,-8.062,1,0.0291,0.384,0.000626,0.115,0.877,104.859,4,1
243533,1,0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,4,1
185059,0,0.612,0.205,6,-12.279,1,0.0307,0.884,1.98e-06,0.139,0.31,82.953,4,1
327120,0,0.596,0.927,7,-3.962,1,0.0546,0.0294,0.0,0.0708,0.588,108.043,4,2
166933,0,0.698,0.812,11,-7.767,0,0.176,0.168,0.0,0.105,0.847,127.189,4,1
112426,0,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,4,1
178197,0,0.609,0.539,0,-8.087,1,0.0284,0.138,0.00014,0.286,0.413,99.995,4,2
292053,0,0.801,0.437,4,-12.498,0,0.0896,0.0299,0.909,0.11,0.295,97.999,4,1
196800,0,0.457,0.451,2,-8.009,1,0.0279,0.204,0.0,0.149,0.307,149.956,4,1
186206,0,0.497,0.957,1,-4.695,1,0.0787,0.00104,0.0221,0.666,0.0734,174.0,4,1
193151,0,0.449,0.886,8,-2.501,1,0.0624,0.00248,7.48e-05,0.0743,0.61,171.016,4,1
230709,0,0.509,0.956,10,-0.878,0,0.142,0.0275,9.62e-05,0.204,0.146,154.982,4,2
354375,0,0.669,0.918,0,-3.301,0,0.047,0.000981,0.0261,0.521,0.37,129.984,4,2
232013,0,0.628,0.395,9,-12.696,1,0.0282,0.411,0.0,0.413,0.385,130.306,4,1
278853,0,0.472,0.815,1,-4.293,0,0.0343,0.00754,0.00217,0.115,0.323,140.027,4,1
251000,0,0.55,0.246,0,-12.503,0,0.03,0.834,0.00279,0.0977,0.218,119.836,3,2
233280,0,0.293,0.968,7,-4.714,1,0.111,3.91e-05,1.51e-06,0.366,0.119,110.018,4,1
183636,0,0.526,0.52,6,-7.985,0,0.0569,0.435,0.0,0.197,0.13,149.119,4,4
